index,date,add,district,lng,lat,date_scale,rolling_date
64650,2022-04-11,松江区东栅路156弄,松江,121.12,30.99,22.0,2022-04-11
64727,2022-04-11,松江区马桥村,松江,121.28,30.91,22.0,2022-04-11
64730,2022-04-11,松江区民益路68号,松江,121.29,31.04,22.0,2022-04-11
64820,2022-04-11,松江区玉树路1265号,松江,121.21,30.99,22.0,2022-04-11
64830,2022-04-11,松江区中心路139号,松江,121.24,30.89,22.0,2022-04-11
64932,2022-04-11,奉贤区分水墩村,奉贤,121.66,30.95,22.0,2022-04-11
64947,2022-04-11,奉贤区申隆二村,奉贤,121.56,30.89,22.0,2022-04-11
64950,2022-04-11,奉贤区新塘村,奉贤,121.48,30.87,22.0,2022-04-11
64951,2022-04-11,奉贤区沿浦路200号,奉贤,121.42,30.99,22.0,2022-04-11
64953,2022-04-11,奉贤区庄良路646号,奉贤,121.4,30.89,22.0,2022-04-11
64957,2022-04-11,崇明区四滧村,崇明,121.66,31.53,22.0,2022-04-11
64959,2022-04-11,崇明区陈彷公路91号,崇明,121.81,31.5,22.0,2022-04-11
64961,2022-04-11,崇明区合作路851弄,崇明,121.78,31.35,22.0,2022-04-11
31693,2022-04-06,浦东新区大星村尹家宅,浦东新,121.81,31.05,17.0,2022-04-12
31694,2022-04-06,浦东新区大星村张家宅,浦东新,121.73,31.22,17.0,2022-04-12
31712,2022-04-06,浦东新区邓三村南朱家宅,浦东新,121.8,30.94,17.0,2022-04-12
31764,2022-04-06,浦东新区杜新路88号,浦东新,121.7,31.17,17.0,2022-04-12
31833,2022-04-06,浦东新区顾家村,浦东新,121.71,31.24,17.0,2022-04-12
31998,2022-04-06,浦东新区建光村倪家宅,浦东新,121.75,31.21,17.0,2022-04-12
32040,2022-04-06,浦东新区董村村,浦东新,121.78,30.95,17.0,2022-04-12
32570,2022-04-06,浦东新区四墩村,浦东新,121.78,31.01,17.0,2022-04-12
32580,2022-04-06,浦东新区汤店村,浦东新,121.72,31.12,17.0,2022-04-12
33001,2022-04-06,浦东新区周祝公路1218号,浦东新,121.64,31.11,17.0,2022-04-12
34154,2022-04-06,长宁区娄山关路988弄,长宁,121.4,31.2,17.0,2022-04-12
34415,2022-04-06,普陀区水厂路8号,普陀,121.36,31.27,17.0,2022-04-12
34987,2022-04-06,杨浦区民星路162号,杨浦,121.55,31.31,17.0,2022-04-12
35117,2022-04-06,宝山区宝杨路2121号,宝山,121.46,31.38,17.0,2022-04-12
35203,2022-04-06,宝山区新苗村,宝山,121.32,31.48,17.0,2022-04-12
35261,2022-04-06,宝山区宝杨路1800号,宝山,121.48,31.39,17.0,2022-04-12
35323,2022-04-06,宝山区宝菊路133弄,宝山,121.37,31.34,17.0,2022-04-12
35382,2022-04-06,宝山区共康路1089号,宝山,121.42,31.32,17.0,2022-04-12
35420,2022-04-06,宝山区飞云路171号,宝山,121.33,31.46,17.0,2022-04-12
35429,2022-04-06,闵行区爱博四村,闵行,121.3,31.21,17.0,2022-04-12
35580,2022-04-06,闵行区联友路369号,闵行,121.27,31.22,17.0,2022-04-12
35752,2022-04-06,嘉定区安新村,嘉定,121.31,31.45,17.0,2022-04-12
35753,2022-04-06,嘉定区安研路67弄,嘉定,121.19,31.28,17.0,2022-04-12
35756,2022-04-06,嘉定区半图村,嘉定,121.34,31.32,17.0,2022-04-12
35759,2022-04-06,嘉定区宝安公路2682号,嘉定,121.32,31.34,17.0,2022-04-12
35763,2022-04-06,嘉定区宝凤路519号,嘉定,121.29,31.44,17.0,2022-04-12
35766,2022-04-06,嘉定区宝翔路小学工地,嘉定,121.27,31.35,17.0,2022-04-12
35800,2022-04-06,嘉定区曹安公路4118弄,嘉定,121.26,31.28,17.0,2022-04-12
35802,2022-04-06,嘉定区曹安公路4800号,嘉定,121.21,31.29,17.0,2022-04-12
35826,2022-04-06,嘉定区春归路258号,嘉定,121.25,31.29,17.0,2022-04-12
35829,2022-04-06,嘉定区春及路54号,嘉定,121.18,31.36,17.0,2022-04-12
35854,2022-04-06,嘉定区东街村,嘉定,121.23,31.27,17.0,2022-04-12
35895,2022-04-06,嘉定区顾家村,嘉定,121.21,31.3,17.0,2022-04-12
35912,2022-04-06,嘉定区合作路1000弄,嘉定,121.25,31.34,17.0,2022-04-12
35973,2022-04-06,嘉定区戬浜村,嘉定,121.3,31.37,17.0,2022-04-12
36001,2022-04-06,嘉定区泾河村,嘉定,121.23,31.4,17.0,2022-04-12
36009,2022-04-06,嘉定区康丰路28弄,嘉定,121.28,31.32,17.0,2022-04-12
36010,2022-04-06,嘉定区科盛路1065号,嘉定,121.33,31.34,17.0,2022-04-12
36017,2022-04-06,嘉定区李家村,嘉定,121.23,31.26,17.0,2022-04-12
36041,2022-04-06,嘉定区绿苑路576号,嘉定,121.21,31.28,17.0,2022-04-12
36042,2022-04-06,嘉定区绿苑路609弄,嘉定,121.22,31.29,17.0,2022-04-12
36052,2022-04-06,嘉定区民主街495弄,嘉定,121.3,31.29,17.0,2022-04-12
36084,2022-04-06,嘉定区胜辛南路355弄,嘉定,121.27,31.29,17.0,2022-04-12
36091,2022-04-06,嘉定区思义路2100弄,嘉定,121.3,31.33,17.0,2022-04-12
36094,2022-04-06,嘉定区塔山路399弄,嘉定,121.18,31.29,17.0,2022-04-12
36129,2022-04-06,嘉定区翔方公路300弄,嘉定,121.26,31.31,17.0,2022-04-12
36131,2022-04-06,嘉定区翔方公路650弄,嘉定,121.25,31.31,17.0,2022-04-12
36137,2022-04-06,嘉定区翔黄公路806号,嘉定,121.3,31.28,17.0,2022-04-12
36166,2022-04-06,嘉定区星华公路579号,嘉定,121.3,31.25,17.0,2022-04-12
36169,2022-04-06,嘉定区星塔村,嘉定,121.24,31.29,17.0,2022-04-12
36181,2022-04-06,嘉定区永搏公寓,嘉定,121.56,31.11,17.0,2022-04-12
36185,2022-04-06,嘉定区于塘南路280弄,嘉定,121.19,31.29,17.0,2022-04-12
36194,2022-04-06,嘉定区园汽路1188弄,嘉定,121.2,31.33,17.0,2022-04-12
36210,2022-04-06,嘉定区朱家村,嘉定,121.2,31.27,17.0,2022-04-12
36227,2022-04-06,松江区辰塔路2588弄,松江,121.18,31.05,17.0,2022-04-12
36289,2022-04-06,松江区江田东路185号,松江,121.27,31.03,17.0,2022-04-12
36326,2022-04-06,松江区联建村,松江,121.31,30.99,17.0,2022-04-12
36350,2022-04-06,松江区秋柏路98弄,松江,121.2,31.07,17.0,2022-04-12
36366,2022-04-06,松江区申立路295号,松江,121.35,31.06,17.0,2022-04-12
36399,2022-04-06,松江区文华村,松江,121.11,30.94,17.0,2022-04-12
36421,2022-04-06,松江区新兴村,松江,121.33,31.02,17.0,2022-04-12
36446,2022-04-06,松江区朱定村,松江,121.15,30.92,17.0,2022-04-12
36449,2022-04-06,青浦区白马塘村,青浦,121.22,31.18,17.0,2022-04-12
36452,2022-04-06,青浦区北青公路9244号,青浦,121.13,31.19,17.0,2022-04-12
36455,2022-04-06,青浦区漕平路26号,青浦,121.05,31.1,17.0,2022-04-12
36463,2022-04-06,青浦区东斜村,青浦,121.07,31.19,17.0,2022-04-12
36466,2022-04-06,青浦区枫泾村,青浦,121.14,31.12,17.0,2022-04-12
36493,2022-04-06,青浦区华徐公路4638弄,青浦,121.25,31.24,17.0,2022-04-12
36497,2022-04-06,青浦区淮海村,青浦,121.2,31.24,17.0,2022-04-12
36504,2022-04-06,青浦区金项村,青浦,121.11,31.27,17.0,2022-04-12
36520,2022-04-06,青浦区练西公路,青浦,121.0,31.05,17.0,2022-04-12
36547,2022-04-06,青浦区三塘村,青浦,120.97,31.08,17.0,2022-04-12
36557,2022-04-06,青浦区崧复路1253号,青浦,121.17,31.17,17.0,2022-04-12
36560,2022-04-06,青浦区崧涟二路66弄,青浦,121.16,31.14,17.0,2022-04-12
36579,2022-04-06,青浦区新丹路555号,青浦,121.17,31.18,17.0,2022-04-12
36597,2022-04-06,青浦区叙南村,青浦,121.22,31.2,17.0,2022-04-12
36621,2022-04-06,青浦区张联村,青浦,121.04,31.0,17.0,2022-04-12
36622,2022-04-06,青浦区章练塘路633号,青浦,121.06,31.0,17.0,2022-04-12
36626,2022-04-06,青浦区贞溪南路207弄,青浦,121.08,30.98,17.0,2022-04-12
36648,2022-04-06,奉贤区大叶公路2058弄,奉贤,121.39,30.95,17.0,2022-04-12
36654,2022-04-06,奉贤区奉云路899弄,奉贤,121.63,30.93,17.0,2022-04-12
36697,2022-04-06,奉贤区小荡村,奉贤,121.7,30.98,17.0,2022-04-12
36711,2022-04-06,奉贤区正嘉路299号,奉贤,121.77,30.88,17.0,2022-04-12
36716,2022-04-06,崇明区建新村,崇明,121.63,31.43,17.0,2022-04-12
36721,2022-04-06,崇明区长明村,崇明,121.74,31.38,17.0,2022-04-12
36728,2022-04-06,崇明区前哨公路42弄,崇明,121.87,31.52,17.0,2022-04-12
36729,2022-04-06,崇明区春风村,崇明,121.61,31.62,17.0,2022-04-12
36775,2022-04-07,浦东新区仓房村仓房港,浦东新,121.52,31.36,18.0,2022-04-12
36915,2022-04-07,浦东新区大众中心村,浦东新,121.63,31.23,18.0,2022-04-12
37001,2022-04-07,浦东新区范桥村,浦东新,121.63,31.06,18.0,2022-04-12
37029,2022-04-07,浦东新区高城路200弄,浦东新,121.57,31.33,18.0,2022-04-12
37042,2022-04-07,浦东新区公平村,浦东新,121.82,30.93,18.0,2022-04-12
37076,2022-04-07,浦东新区观海路1118弄,浦东新,121.78,31.06,18.0,2022-04-12
37082,2022-04-07,浦东新区光明村施家宅,浦东新,121.82,31.03,18.0,2022-04-12
37232,2022-04-07,浦东新区环东中心村桥弄开源宅,浦东新,121.65,31.18,18.0,2022-04-12
37233,2022-04-07,浦东新区环湖北二路150弄,浦东新,121.94,30.91,18.0,2022-04-12
37509,2022-04-07,浦东新区龙东大道1号,浦东新,121.58,31.21,18.0,2022-04-12
37519,2022-04-07,浦东新区龙叶村叶家角,浦东新,121.52,31.37,18.0,2022-04-12
37525,2022-04-07,浦东新区陆路村,浦东新,121.79,31.05,18.0,2022-04-12
37527,2022-04-07,浦东新区路南村,浦东新,121.86,30.96,18.0,2022-04-12
37585,2022-04-07,浦东新区民治村,浦东新,121.63,31.11,18.0,2022-04-12
37667,2022-04-07,浦东新区彭庙村,浦东新,121.79,30.89,18.0,2022-04-12
37786,2022-04-07,浦东新区勤益村南顾家宅,浦东新,121.75,30.99,18.0,2022-04-12
37809,2022-04-07,浦东新区庆星村夏家宅,浦东新,121.86,30.95,18.0,2022-04-12
37815,2022-04-07,浦东新区人民西路1533弄,浦东新,121.73,31.05,18.0,2022-04-12
37861,2022-04-07,浦东新区沙东村,浦东新,121.61,31.06,18.0,2022-04-12
37926,2022-04-07,浦东新区双桥路1139弄,浦东新,121.62,31.28,18.0,2022-04-12
37987,2022-04-07,浦东新区洼港村,浦东新,121.88,30.99,18.0,2022-04-12
38073,2022-04-07,浦东新区先锋村西周家宅,浦东新,121.63,31.3,18.0,2022-04-12
38234,2022-04-07,浦东新区英伦路111号,浦东新,121.61,31.31,18.0,2022-04-12
38304,2022-04-07,浦东新区跃进村陶家宅,浦东新,121.68,31.12,18.0,2022-04-12
40479,2022-04-07,宝山区丰明村,宝山,121.38,31.3,18.0,2022-04-12
40580,2022-04-07,宝山区盘古路689弄,宝山,121.47,31.41,18.0,2022-04-12
40988,2022-04-07,嘉定区博园路898号,嘉定,121.28,31.26,18.0,2022-04-12
41008,2022-04-07,嘉定区昌翔路88弄,嘉定,121.34,31.31,18.0,2022-04-12
41036,2022-04-07,嘉定区方南路350弄,嘉定,121.22,31.31,18.0,2022-04-12
41115,2022-04-07,嘉定区嘉唐公路806号,嘉定,121.23,31.41,18.0,2022-04-12
41159,2022-04-07,嘉定区浏翔公路699号,嘉定,121.33,31.31,18.0,2022-04-12
41190,2022-04-07,嘉定区前曹公路699号,嘉定,121.3,31.45,18.0,2022-04-12
41192,2022-04-07,嘉定区嘉松北路3598号,嘉定,121.21,31.33,18.0,2022-04-12
41227,2022-04-07,嘉定区翔方公路375弄,嘉定,121.26,31.3,18.0,2022-04-12
41287,2022-04-07,金山区龙跃村,金山,121.25,30.82,18.0,2022-04-12
41289,2022-04-07,金山区南亭公路6158号,金山,121.33,30.88,18.0,2022-04-12
41293,2022-04-07,金山区水库村,金山,121.4,30.82,18.0,2022-04-12
41294,2022-04-07,金山区亭卫南路399弄,金山,121.37,30.73,18.0,2022-04-12
41299,2022-04-07,松江区百鸟村,松江,121.24,31.08,18.0,2022-04-12
41330,2022-04-07,松江区东宝路11号,松江,121.27,31.02,18.0,2022-04-12
41431,2022-04-07,松江区刘家山村,松江,121.16,31.08,18.0,2022-04-12
41442,2022-04-07,松江区明业路100号,松江,121.19,31.12,18.0,2022-04-12
41502,2022-04-07,松江区松蒸公路888号,松江,121.17,31.0,18.0,2022-04-12
41504,2022-04-07,松江区塔闵路1751弄,松江,121.26,30.98,18.0,2022-04-12
41587,2022-04-07,青浦区北青公路521号,青浦,121.21,31.19,18.0,2022-04-12
41615,2022-04-07,青浦区古石村,青浦,121.08,31.17,18.0,2022-04-12
41625,2022-04-07,青浦区华隆路1758弄,青浦,121.21,31.22,18.0,2022-04-12
41634,2022-04-07,青浦区华徐公路3029弄,青浦,121.25,31.21,18.0,2022-04-12
41647,2022-04-07,青浦区京华路,青浦,121.0,30.96,18.0,2022-04-12
41663,2022-04-07,青浦区绿湖路799弄,青浦,121.02,31.11,18.0,2022-04-12
41674,2022-04-07,青浦区庆丰村,青浦,121.0,31.09,18.0,2022-04-12
41688,2022-04-07,青浦区王仙村,青浦,121.15,31.11,18.0,2022-04-12
41689,2022-04-07,青浦区西大盈港二路,青浦,121.09,31.2,18.0,2022-04-12
41706,2022-04-07,青浦区新团路518号,青浦,121.15,31.18,18.0,2022-04-12
41709,2022-04-07,青浦区新园路,青浦,121.13,31.2,18.0,2022-04-12
41757,2022-04-07,奉贤区海兴路479号,奉贤,121.6,30.86,18.0,2022-04-12
41785,2022-04-07,奉贤区展园路303弄,奉贤,121.48,30.93,18.0,2022-04-12
41791,2022-04-07,崇明区前卫支路171号,崇明,121.72,31.39,18.0,2022-04-12
41797,2022-04-07,崇明区惠中村,崇明,121.67,31.61,18.0,2022-04-12
41798,2022-04-07,崇明区六滧村,崇明,121.72,31.51,18.0,2022-04-12
41799,2022-04-07,崇明区八滧村,崇明,121.76,31.48,18.0,2022-04-12
41850,2022-04-08,浦东新区仓房村张家宅,浦东新,121.51,31.37,19.0,2022-04-12
41892,2022-04-08,浦东新区陈店村,浦东新,121.8,30.95,19.0,2022-04-12
41947,2022-04-08,浦东新区春雷村北夏家宅,浦东新,121.66,30.99,19.0,2022-04-12
41955,2022-04-08,浦东新区大团镇果园村,浦东新,121.73,30.98,19.0,2022-04-12
42119,2022-04-08,浦东新区海基三路海洋四路交界口工地生活区,浦东新,121.92,30.87,19.0,2022-04-12
42154,2022-04-08,浦东新区航西村,浦东新,121.59,31.02,19.0,2022-04-12
42319,2022-04-08,浦东新区民唐路秦家港路交界口工地生活区,浦东新,121.65,31.26,19.0,2022-04-12
42494,2022-04-08,浦东新区勤益村西张宅,浦东新,121.51,31.35,19.0,2022-04-12
42593,2022-04-08,浦东新区邵村村,浦东新,121.74,31.0,19.0,2022-04-12
42638,2022-04-08,浦东新区天花庵村北王家队北王家宅,浦东新,121.65,31.19,19.0,2022-04-12
42788,2022-04-08,浦东新区新星村黄家圈,浦东新,121.71,31.26,19.0,2022-04-12
42809,2022-04-08,浦东新区宣治村,浦东新,121.69,31.02,19.0,2022-04-12
42856,2022-04-08,浦东新区耀元路228弄,浦东新,121.47,31.17,19.0,2022-04-12
42883,2022-04-08,浦东新区永乐村曹家油车,浦东新,121.64,31.28,19.0,2022-04-12
42982,2022-04-08,浦东新区直二村三埭头,浦东新,121.65,31.09,19.0,2022-04-12
44580,2022-04-08,长宁区虹桥路1980弄,长宁,121.38,31.2,19.0,2022-04-12
45645,2022-04-08,宝山区富联路1188号,宝山,121.4,31.37,19.0,2022-04-12
45710,2022-04-08,宝山区海红村,宝山,121.38,31.46,19.0,2022-04-12
45715,2022-04-08,宝山区海陆村,宝山,121.39,31.46,19.0,2022-04-12
45728,2022-04-08,宝山区鹤岗路288号,宝山,121.49,31.36,19.0,2022-04-12
45884,2022-04-08,宝山区克东路9号,宝山,121.46,31.41,19.0,2022-04-12
45899,2022-04-08,宝山区罗北路688号,宝山,121.38,31.45,19.0,2022-04-12
45969,2022-04-08,宝山区潘泾路3998号,宝山,121.35,31.45,19.0,2022-04-12
46034,2022-04-08,宝山区石太路2160号,宝山,121.36,31.44,19.0,2022-04-12
46131,2022-04-08,宝山区塘湾村,宝山,121.32,31.49,19.0,2022-04-12
46165,2022-04-08,宝山区同济路3521号,宝山,121.46,31.42,19.0,2022-04-12
46199,2022-04-08,宝山区杨北路185弄,宝山,121.41,31.39,19.0,2022-04-12
46325,2022-04-08,宝山区朱家店村,宝山,121.38,31.39,19.0,2022-04-12
46442,2022-04-08,闵行区汇红村,闵行,121.54,31.02,19.0,2022-04-12
46444,2022-04-08,闵行区纪翟路1135弄58支弄,闵行,121.29,31.22,19.0,2022-04-12
46458,2022-04-08,闵行区金丰路777弄,闵行,121.28,31.2,19.0,2022-04-12
46672,2022-04-08,嘉定区北陈路320号,嘉定,121.32,31.33,19.0,2022-04-12
46718,2022-04-08,嘉定区澄浏中路3380弄,嘉定,121.28,31.39,19.0,2022-04-12
46730,2022-04-08,嘉定区大治路445弄,嘉定,121.3,31.38,19.0,2022-04-12
46875,2022-04-08,嘉定区科盛路2165号,嘉定,121.32,31.36,19.0,2022-04-12
46884,2022-04-08,嘉定区立新路80弄,嘉定,121.29,31.39,19.0,2022-04-12
47039,2022-04-08,金山区九龙村,金山,121.38,30.75,19.0,2022-04-12
47066,2022-04-08,松江区辰花路387号,松江,121.25,31.07,19.0,2022-04-12
47188,2022-04-08,松江区李高路99号,松江,121.32,31.02,19.0,2022-04-12
47190,2022-04-08,松江区连富路858号,松江,121.3,31.11,19.0,2022-04-12
47278,2022-04-08,松江区新松江路1111弄,松江,121.22,31.04,19.0,2022-04-12
47281,2022-04-08,松江区新宅村,松江,121.14,31.07,19.0,2022-04-12
47314,2022-04-08,松江区中心路501弄,松江,121.33,31.11,19.0,2022-04-12
47317,2022-04-08,松江区洙桥村,松江,121.11,30.96,19.0,2022-04-12
47344,2022-04-08,青浦区横一路88号,青浦,121.15,31.19,19.0,2022-04-12
47354,2022-04-08,青浦区纪翟路1455弄,青浦,121.28,31.23,19.0,2022-04-12
47372,2022-04-08,青浦区钱盛村,青浦,120.98,31.02,19.0,2022-04-12
47373,2022-04-08,青浦区清河湾路425弄,青浦,121.09,31.17,19.0,2022-04-12
47382,2022-04-08,青浦区田山庄村,青浦,120.95,31.05,19.0,2022-04-12
47386,2022-04-08,青浦区西岑村,青浦,120.96,31.07,19.0,2022-04-12
47387,2022-04-08,青浦区西岑街,青浦,120.97,31.07,19.0,2022-04-12
47418,2022-04-08,青浦区张巷村,青浦,121.07,31.08,19.0,2022-04-12
47423,2022-04-08,青浦区贞溪北路,青浦,121.08,30.99,19.0,2022-04-12
47433,2022-04-08,奉贤区大叶公路5555号,奉贤,121.52,30.98,19.0,2022-04-12
47440,2022-04-08,奉贤区航谊路8号,奉贤,121.46,30.95,19.0,2022-04-12
47455,2022-04-08,奉贤区西纬四路9号,奉贤,121.39,30.94,19.0,2022-04-12
47472,2022-04-08,崇明区东河沿,崇明,121.4,31.64,19.0,2022-04-12
47546,2022-04-09,浦东新区沧海路天骄路交界口工地生活区,浦东新,121.84,30.85,20.0,2022-04-12
47678,2022-04-09,浦东新区纯新村鲍家宅,浦东新,121.75,31.12,20.0,2022-04-12
47679,2022-04-09,浦东新区纯新村东吴家宅,浦东新,121.7,31.14,20.0,2022-04-12
47825,2022-04-09,浦东新区丰乐村,浦东新,121.69,31.07,20.0,2022-04-12
47836,2022-04-09,浦东新区港北村,浦东新,121.85,31.03,20.0,2022-04-12
47841,2022-04-09,浦东新区高东新路500弄,浦东新,121.62,31.34,20.0,2022-04-12
47854,2022-04-09,浦东新区高青西路667弄,浦东新,121.47,31.15,20.0,2022-04-12
47895,2022-04-09,浦东新区归泾村沈家队沈家宅,浦东新,121.48,31.14,20.0,2022-04-12
47902,2022-04-09,浦东新区海基五路海洋六路交界口工地生活区,浦东新,121.92,30.86,20.0,2022-04-12
48016,2022-04-09,浦东新区沪南公路4518号,浦东新,121.58,31.08,20.0,2022-04-12
48140,2022-04-09,浦东新区金陵村,浦东新,121.78,30.99,20.0,2022-04-12
48188,2022-04-09,浦东新区久丰村,浦东新,121.47,31.14,20.0,2022-04-12
48377,2022-04-09,浦东新区凌桥村韩家角西,浦东新,121.53,31.37,20.0,2022-04-12
48392,2022-04-09,浦东新区龙港村,浦东新,121.86,30.91,20.0,2022-04-12
48397,2022-04-09,浦东新区龙桥村南杨家宅,浦东新,121.51,31.09,20.0,2022-04-12
48735,2022-04-09,浦东新区人民塘路龙东支路交界口工地生活区,浦东新,121.74,31.25,20.0,2022-04-12
48737,2022-04-09,浦东新区人南村,浦东新,121.63,31.14,20.0,2022-04-12
48867,2022-04-09,浦东新区书院镇新北村,浦东新,121.86,30.94,20.0,2022-04-12
48911,2022-04-09,浦东新区塘路村,浦东新,121.79,31.06,20.0,2022-04-12
48916,2022-04-09,浦东新区桃园村,浦东新,121.86,30.99,20.0,2022-04-12
48975,2022-04-09,浦东新区邬店村,浦东新,121.83,30.98,20.0,2022-04-12
49009,2022-04-09,浦东新区西新村大圩,浦东新,121.52,31.35,20.0,2022-04-12
49154,2022-04-09,浦东新区雪绒花路369弄,浦东新,121.92,30.91,20.0,2022-04-12
49159,2022-04-09,浦东新区烟墩村,浦东新,121.82,31.02,20.0,2022-04-12
49273,2022-04-09,浦东新区永新村金王家宅,浦东新,121.66,31.31,20.0,2022-04-12
49360,2022-04-09,浦东新区赵桥村柴场,浦东新,121.74,30.99,20.0,2022-04-12
49390,2022-04-09,浦东新区中南村,浦东新,121.87,30.93,20.0,2022-04-12
49421,2022-04-09,浦东新区竹柏路500弄,浦东新,121.9,30.9,20.0,2022-04-12
51588,2022-04-09,宝山区金勺路1688号,宝山,121.34,31.45,20.0,2022-04-12
51595,2022-04-09,宝山区锦秋路2509号,宝山,121.36,31.32,20.0,2022-04-12
51648,2022-04-09,宝山区罗东路1505号,宝山,121.37,31.46,20.0,2022-04-12
51649,2022-04-09,宝山区罗东路1825号,宝山,121.36,31.47,20.0,2022-04-12
51744,2022-04-09,宝山区潘广路699号,宝山,121.38,31.37,20.0,2022-04-12
51753,2022-04-09,宝山区潘泾路2999号,宝山,121.36,31.43,20.0,2022-04-12
52157,2022-04-09,闵行区北江榉路588弄,闵行,121.49,31.1,20.0,2022-04-12
52279,2022-04-09,闵行区季乐路476弄,闵行,121.27,31.21,20.0,2022-04-12
52579,2022-04-09,嘉定区浏翔公路306号,嘉定,121.28,31.47,20.0,2022-04-12
52625,2022-04-09,金山区枫阳新村,金山,121.02,30.89,20.0,2022-04-12
52627,2022-04-09,金山区开乐街218号,金山,121.34,30.85,20.0,2022-04-12
52633,2022-04-09,金山区同凯路40弄,金山,121.36,30.73,20.0,2022-04-12
52634,2022-04-09,金山区月工路888号,金山,121.35,30.81,20.0,2022-04-12
52635,2022-04-09,金山区志伟路808号,金山,121.31,30.84,20.0,2022-04-12
52711,2022-04-09,松江区涞坊路45弄,松江,121.28,31.13,20.0,2022-04-12
52738,2022-04-09,松江区南乐路1980号,松江,121.28,31.01,20.0,2022-04-12
52758,2022-04-09,松江区申港路2888弄,松江,121.33,31.03,20.0,2022-04-12
52892,2022-04-09,青浦区金溪三村,青浦,120.92,31.04,20.0,2022-04-12
52911,2022-04-09,青浦区绿舟路118弄,青浦,121.03,31.11,20.0,2022-04-12
52925,2022-04-09,青浦区青松路1229号,青浦,121.12,31.13,20.0,2022-04-12
52952,2022-04-09,青浦区天恩桥村古石,青浦,121.08,31.16,20.0,2022-04-12
52958,2022-04-09,青浦区外青松公路7809号,青浦,121.16,31.11,20.0,2022-04-12
52960,2022-04-09,青浦区西虹街,青浦,120.97,31.06,20.0,2022-04-12
52975,2022-04-09,青浦区新业路338号,青浦,121.14,31.17,20.0,2022-04-12
52988,2022-04-09,青浦区燕南村,青浦,121.16,31.21,20.0,2022-04-12
53012,2022-04-09,奉贤区大叶公路7188号,奉贤,121.61,30.99,20.0,2022-04-12
53018,2022-04-09,奉贤区海兴路1501弄,奉贤,121.59,30.86,20.0,2022-04-12
53183,2022-04-10,浦东新区大洪村南陈家宅,浦东新,121.82,30.87,21.0,2022-04-12
53326,2022-04-10,浦东新区拱极路2368弄,浦东新,121.78,31.05,21.0,2022-04-12
53633,2022-04-10,浦东新区利川路王桥路交界口工地生活区,浦东新,121.68,31.21,21.0,2022-04-12
53707,2022-04-10,浦东新区龙树村,浦东新,121.77,30.99,21.0,2022-04-12
53807,2022-04-10,浦东新区彭四村,浦东新,121.81,30.88,21.0,2022-04-12
54055,2022-04-10,浦东新区坦北村,浦东新,121.65,31.08,21.0,2022-04-12
54060,2022-04-10,浦东新区唐港村,浦东新,121.83,31.0,21.0,2022-04-12
54169,2022-04-10,浦东新区祥凯路2013弄,浦东新,121.81,30.97,21.0,2022-04-12
54216,2022-04-10,浦东新区新西村,浦东新,121.63,31.02,21.0,2022-04-12
54226,2022-04-10,浦东新区兴隆村,浦东新,121.83,30.89,21.0,2022-04-12
54445,2022-04-10,浦东新区洲海路3001号,浦东新,121.64,31.33,21.0,2022-04-12
57490,2022-04-10,宝山区毛家路801弄,宝山,121.38,31.44,21.0,2022-04-12
57852,2022-04-10,闵行区爱国村,闵行,121.45,31.08,21.0,2022-04-12
57864,2022-04-10,闵行区北徐村,闵行,121.55,31.03,21.0,2022-04-12
57884,2022-04-10,闵行区昌林路168号,闵行,121.52,31.07,21.0,2022-04-12
57915,2022-04-10,闵行区都市路2888弄,闵行,121.4,31.07,21.0,2022-04-12
58021,2022-04-10,闵行区华宁路265弄,闵行,121.39,31.01,21.0,2022-04-12
58030,2022-04-10,闵行区纪鹤路505弄,闵行,121.26,31.24,21.0,2022-04-12
58032,2022-04-10,闵行区纪翟路1199弄,闵行,121.28,31.22,21.0,2022-04-12
58054,2022-04-10,闵行区金丰路121弄,闵行,121.28,31.21,21.0,2022-04-12
58066,2022-04-10,闵行区昆阳路2038弄,闵行,121.36,31.03,21.0,2022-04-12
58080,2022-04-10,闵行区立跃路2795号,闵行,121.52,31.09,21.0,2022-04-12
58141,2022-04-10,闵行区民主路84弄,闵行,121.35,31.16,21.0,2022-04-12
58149,2022-04-10,闵行区农南路22号,闵行,121.37,31.15,21.0,2022-04-12
58171,2022-04-10,闵行区浦连路281弄,闵行,121.53,31.05,21.0,2022-04-12
58177,2022-04-10,闵行区浦晓路298弄,闵行,121.5,31.1,21.0,2022-04-12
58178,2022-04-10,闵行区浦星公路567弄,闵行,121.51,31.06,21.0,2022-04-12
58180,2022-04-10,闵行区浦星公路800号,闵行,121.5,31.11,21.0,2022-04-12
58194,2022-04-10,闵行区沁春路355弄,闵行,121.37,31.09,21.0,2022-04-12
58195,2022-04-10,闵行区青年路88弄,闵行,121.36,31.16,21.0,2022-04-12
58232,2022-04-10,闵行区通海路278号,闵行,121.48,31.04,21.0,2022-04-12
58275,2022-04-10,闵行区鑫都路2699弄,闵行,121.39,31.05,21.0,2022-04-12
58346,2022-04-10,闵行区颛兴路1188号,闵行,121.38,31.06,21.0,2022-04-12
58473,2022-04-10,嘉定区洪德路1380弄,嘉定,121.24,31.35,21.0,2022-04-12
58631,2022-04-10,嘉定区翁家宅路89弄,嘉定,121.27,31.37,21.0,2022-04-12
